row_id,sales,quantity,marge_relative,taux_profit_estime,ratio_qte_sales,order_id,product_id
133,21.456,1,0.2307692307692307,1.1813068455451894e-05,0.046607009694258,US-2018-164147,OFF-FA-10002780
134,20.04,1,0.1219512195121951,1.1033458792284489e-05,0.0499001996007984,CA-2017-145583,OFF-PA-10001804
135,35.44,1,0.0568181818181818,1.951226445102606e-05,0.028216704288939,CA-2017-145583,OFF-PA-10001736
137,4.02,1,0.0684931506849315,2.2132986200091638e-06,0.2487562189054726,CA-2017-145583,OFF-FA-10002988
138,76.176,1,0.3582089552238806,4.194035713378559e-05,0.0131274942239025,CA-2017-145583,OFF-BI-10004781
139,65.88,1,0.2142857142857142,3.6271669921941216e-05,0.0151791135397692,CA-2017-145583,OFF-SU-10001218
140,43.12,1,0.4046242774566473,2.37406558444764e-05,0.023191094619666,CA-2017-145583,FUR-FU-10001706
142,8.82,1,0.1351351351351351,4.856043240915628e-06,0.1133786848072562,CA-2018-106180,OFF-AR-10000940
143,10.86,1,0.1851851851851851,5.979209704800875e-06,0.0920810313075506,CA-2018-106180,OFF-EN-10004030
144,143.7,1,0.238095238095238,7.911716708838726e-05,0.0069589422407794,CA-2018-106180,OFF-PA-10004327
148,384.45,1,0.423076923076923,0.0002116673269807,0.0026011184809468,CA-2017-114489,TEC-PH-10000215
149,149.97,1,0.25,8.256925224944634e-05,0.00666800026672,CA-2017-114489,TEC-PH-10001448
151,171.55,1,0.1766784452296819,9.445059160760498e-05,0.0058292043136111,CA-2017-114489,OFF-BI-10002735
152,157.92,1,1.0,8.694629802782265e-05,0.0063323201621073,CA-2017-158834,OFF-AP-10000326
153,203.184,1,0.1176470588235294,0.0001118673798029,0.0049216473738089,CA-2017-158834,TEC-PH-10001254
154,58.38,1,0.3017241379310345,3.214238145177487e-05,0.0171291538198013,CA-2016-124919,OFF-PA-10001950
155,105.52,1,0.1197604790419161,5.809633591626043e-05,0.0094768764215314,CA-2016-124919,OFF-PA-10002254
157,6.63,1,0.1079136690647482,3.6502910076270535e-06,0.1508295625942684,CA-2016-118948,OFF-AR-10001547
158,457.568,1,0.0528052805280528,0.0002519240355622,0.0021854675152108,CA-2015-104269,FUR-CH-10004063
159,14.62,1,0.1204819277108433,8.049359657844272e-06,0.0683994528043775,CA-2017-114104,OFF-LA-10002475
161,5.98,1,0.0666666666666666,3.2924193402126365e-06,0.1672240802675585,CA-2017-162733,OFF-PA-10002751
162,54.384,1,0.1481481481481481,2.994229655487024e-05,0.0183877611062077,CA-2016-119697,TEC-AC-10003657
163,28.4,1,0.2173913043478261,1.563623900702991e-05,0.0352112676056338,CA-2017-154508,OFF-EN-10001990
164,27.68,1,0.1584158415841584,1.5239827313893942e-05,0.0361271676300578,CA-2017-113817,OFF-BI-10004002
165,9.936,1,0.1153846153846153,5.4704813652763805e-06,0.1006441223832528,CA-2015-139892,OFF-AR-10004441
167,275.928,1,0.0909090909090909,0.0001519181745328,0.0036241338320141,CA-2015-139892,OFF-ST-10000991
169,32.064,1,0.2142857142857142,1.765353406765518e-05,0.031187624750499,CA-2015-139892,OFF-AR-10002656
170,177.98,1,0.0617283950617283,9.79907682560276e-05,0.005618608832453,CA-2015-139892,OFF-AP-10002518
171,143.976,1,0.1846153846153846,7.92691249040894e-05,0.0069456020447852,CA-2015-139892,TEC-PH-10003931
173,110.96,1,0.1282051282051282,6.109144648662109e-05,0.0090122566690699,CA-2015-118962,OFF-PA-10001144
175,52.448,1,0.0210526315789473,2.8876389557771298e-05,0.0190665039658328,US-2015-100853,OFF-AP-10000891
176,20.16,1,0.2105263157894737,1.1099527407807148e-05,0.0496031746031746,US-2015-100853,OFF-LA-10003148
179,15.88,1,0.3636363636363636,8.74308012083222e-06,0.0629722921914357,US-2016-101511,OFF-SU-10002189
182,408.744,1,0.2121212121212121,0.0002250429181932,0.0024465190926349,CA-2015-166191,TEC-AC-10004659
183,503.96,1,0.289855072463768,0.0002774661623233,0.0019842844670211,CA-2015-158274,TEC-PH-10003273
184,149.95,1,0.2906976744186046,8.255824081352589e-05,0.0066688896298766,CA-2015-158274,TEC-PH-10004896
185,29.0,1,0.1052631578947368,1.596658208464322e-05,0.0344827586206896,CA-2015-158274,TEC-AC-10002345
186,7.16,1,0.091743119266055,3.942094059518809e-06,0.1396648044692737,CA-2017-105018,OFF-BI-10001890
187,176.8,1,0.2,9.734109353672143e-05,0.005656108597285,CA-2015-123260,TEC-AC-10002323
189,20.016,1,0.1034482758620689,1.1020245069179954e-05,0.0499600319744204,CA-2017-157000,OFF-PA-10001950
191,71.76,1,0.13215859030837,3.950903208255164e-05,0.0139353400222965,CA-2016-102281,TEC-PH-10001552
192,51.84,1,0.3448275862068965,2.8541641905789814e-05,0.0192901234567901,CA-2016-102281,OFF-PA-10000061
194,19.9,1,0.1162790697674418,1.095637874084138e-05,0.050251256281407,CA-2016-102281,OFF-AR-10003514
195,14.28,1,0.2160493827160493,7.86216524719673e-06,0.0700280112044818,CA-2016-131457,OFF-EN-10001509
198,46.26,1,1.0,2.5469451283986047e-05,0.0216169476869865,CA-2018-107720,OFF-ST-10001414
201,21.744,1,0.1304347826086956,1.1971633132706284e-05,0.0459896983075791,CA-2018-105074,OFF-PA-10002666
202,218.75,1,0.1282051282051282,0.0001204375803798,0.0045714285714285,CA-2015-133690,FUR-TA-10004289
204,66.284,1,0.0434782608695652,3.649410092753418e-05,0.0150865970671655,US-2018-116701,OFF-AP-10003217
206,444.768,1,0.4444444444444444,0.0002448767165731,0.0022483631915965,CA-2018-108329,TEC-PH-10001918
208,131.98,1,0.1162790697674418,7.266446563900731e-05,0.0075769055917563,CA-2018-135860,TEC-PH-10001700
212,20.8,1,0.0695652173913043,1.1451893357261343e-05,0.048076923076923,CA-2016-101007,TEC-AC-10001266
213,23.68,1,0.0634920634920634,1.3037540129805222e-05,0.0422297297297297,CA-2016-146262,OFF-LA-10004544
214,452.45,1,0.0925925925925925,0.0002491062091102,0.002210188971157,CA-2016-146262,FUR-BO-10004695
215,62.982,1,0.3333333333333333,3.4676112857068944e-05,0.0158775523165348,CA-2016-146262,TEC-PH-10002844
217,89.584,1,0.0601503759398496,4.932242377485098e-05,0.0111627076263618,CA-2016-146262,TEC-AC-10000109
219,302.376,1,0.1518987341772152,0.000166479697394,0.0033071407783686,CA-2017-130162,TEC-PH-10002563
220,5.584,1,0.0606060606060606,3.074392908987853e-06,0.1790830945558739,CA-2016-169397,OFF-FA-10000585
222,19.776,1,0.0718562874251497,1.0888107838134631e-05,0.0505663430420712,CA-2016-169397,OFF-BI-10002852
224,479.988,1,0.0922301638221596,0.000264267855229,0.0020833854179687,CA-2016-169397,TEC-MA-10001148
225,27.168,1,0.0987654320987654,1.4957934554330586e-05,0.0368080094228504,CA-2016-169397,OFF-AR-10001958
228,21.98,1,0.0495049504950495,1.2101568076567516e-05,0.0454959053685168,CA-2016-163055,OFF-ST-10002485
229,161.568,1,0.0924855491329479,8.895478393971158e-05,0.0061893444246385,US-2016-145436,FUR-CH-10004860
231,18.648,1,0.2592592592592592,1.0267062852221612e-05,0.0536250536250536,US-2015-156216,OFF-BI-10001679
232,233.86,1,0.0687499999999999,0.0001287567202177,0.0042760626015564,US-2018-100930,FUR-TA-10001705
234,5.328,1,0.074074074074074,2.9334465292061757e-06,0.1876876876876876,US-2018-100930,OFF-BI-10001679
237,10.56,1,0.0757575757575757,5.814038165994221e-06,0.0946969696969697,CA-2018-160514,OFF-PA-10002479
238,25.92,1,0.2702702702702703,1.4270820952894909e-05,0.0385802469135802,CA-2017-157749,OFF-PA-10003349
239,419.68,1,0.108695652173913,0.0002310639713545,0.0023827678231033,CA-2017-157749,FUR-FU-10000576
240,11.688,1,0.0576923076923076,6.43508315190724e-06,0.0855578370978781,CA-2017-157749,FUR-FU-10004351
241,31.984,1,0.0559440559440559,1.7609488323973408e-05,0.0312656328164082,CA-2017-157749,TEC-PH-10000011
242,177.225,1,0.0827814569536423,9.757508655003084e-05,0.0056425447876992,CA-2017-157749,FUR-TA-10002607
243,4.044,1,0.111111111111111,2.226512343113696e-06,0.2472799208704253,CA-2017-157749,FUR-FU-10002505
246,166.72,1,0.2439024390243902,9.179132983281784e-05,0.0059980806142034,CA-2015-131926,OFF-ST-10002276
249,25.92,1,0.1724137931034482,1.4270820952894909e-05,0.0385802469135802,CA-2015-131926,OFF-PA-10000061
254,361.92,1,0.2857142857142857,0.0001992629444163,0.002763041556145,CA-2017-146941,OFF-EN-10003296
255,12.132,1,0.3333333333333333,6.679537029341087e-06,0.0824266402901417,US-2016-159982,FUR-FU-10002505
259,20.37,1,0.2112676056338028,1.1215147484971808e-05,0.0490918016691212,CA-2018-163139,TEC-AC-10000290
260,221.55,1,0.2678571428571428,0.0001219791814087,0.0045136538027533,CA-2018-163139,OFF-ST-10002790
261,17.52,1,0.1273885350318471,9.646017866308592e-06,0.0570776255707762,CA-2018-163139,OFF-BI-10003460
262,1.624,1,1.0,8.941285967400204e-07,0.6157635467980295,US-2018-155299,OFF-AP-10002203
265,328.224,1,0.3720930232558139,0.0001807108771775,0.0030466998147606,CA-2017-125318,TEC-PH-10001433
266,79.9,1,0.0564971751412429,4.399068650217218e-05,0.0125156445556946,CA-2016-155040,TEC-AC-10004469
268,7.56,1,0.3260869565217391,4.1623227779276805e-06,0.1322751322751323,CA-2017-111010,OFF-FA-10003472
269,37.208,1,0.0769230769230769,2.0485675386393277e-05,0.026875940657923,US-2018-145366,OFF-ST-10004180
272,209.93,1,0.1489361702127659,0.0001155815371389,0.004763492592769,CA-2016-155334,TEC-AC-10003628
273,5.28,1,0.1470588235294117,2.9070190829971105e-06,0.1893939393939394,CA-2016-155334,FUR-FU-10003274
274,10.92,1,0.1176470588235294,6.012244012562205e-06,0.0915750915750915,CA-2016-155334,OFF-BI-10002557
276,5.98,1,0.1,3.2924193402126365e-06,0.1672240802675585,CA-2018-118136,OFF-AR-10001427
279,59.712,1,0.1726618705035971,3.2875743084076414e-05,0.0167470525187567,CA-2018-132976,OFF-ST-10000876
280,24.84,1,0.1558441558441558,1.3676203413190952e-05,0.0402576489533011,CA-2018-132976,OFF-LA-10002043
281,2.08,1,0.0694444444444444,1.1451893357261345e-06,0.4807692307692307,US-2016-161991,OFF-BI-10004967
284,141.76,1,0.1388888888888889,7.804905780410423e-05,0.0070541760722347,CA-2016-130883,OFF-PA-10000474
285,239.8,1,0.6666666666666666,0.0001320271166861,0.0041701417848206,CA-2016-130883,TEC-AC-10001956
286,31.104,1,0.1304347826086956,1.7124985143473885e-05,0.0321502057613168,CA-2016-130883,OFF-PA-10004100
287,254.058,1,0.5121951219512195,0.0001398771693538,0.0039361090774547,CA-2017-112697,OFF-BI-10000778
290,19.096,1,0.4117647058823529,1.051371901683955e-05,0.0523669878508588,CA-2017-110772,OFF-FA-10002983
291,18.496,1,0.2191780821917807,1.018337593922624e-05,0.0540657439446366,CA-2017-110772,OFF-LA-10004689
292,255.984,1,0.1290322580645161,0.0001409375706329,0.0039064941558847,CA-2017-110772,TEC-AC-10002001
295,230.352,1,0.1621621621621621,0.0001268253143573,0.0043411821907341,CA-2015-111451,FUR-CH-10001891
296,218.352,1,0.1818181818181818,0.000120218452805,0.0045797611196599,CA-2015-111451,FUR-FU-10002918
297,78.6,1,0.0714285714285714,4.327494316734335e-05,0.0127226463104325,CA-2015-111451,OFF-BI-10004593
299,32.4,1,0.5555555555555556,1.7838526191118632e-05,0.0308641975308642,CA-2017-142545,OFF-PA-10002105
301,56.91,1,0.1363636363636363,3.133304091162226e-05,0.0175716042874714,CA-2017-142545,OFF-PA-10004243
303,14.28,1,0.0746268656716417,7.86216524719673e-06,0.0700280112044818,CA-2017-142545,OFF-BI-10002706
304,219.075,1,0.0977198697068403,0.0001206165162135,0.004564646810453,US-2018-152380,FUR-TA-10002533
305,26.8,1,0.1724137931034483,1.4755324133394424e-05,0.0373134328358208,CA-2016-144253,FUR-FU-10002671
306,9.84,1,0.1578947368421052,5.417626472858251e-06,0.1016260162601626,CA-2015-130960,OFF-AR-10003651
308,289.2,1,0.2479338842975206,0.0001592253634096,0.0034578146611341,CA-2015-111003,OFF-AR-10002135
309,4.89,1,0.131578947368421,2.69229608254846e-06,0.2044989775051124,CA-2018-126774,OFF-AR-10002804
310,15.136,1,0.1103448275862069,8.333454704591716e-06,0.0660676532769556,CA-2017-142902,FUR-FU-10001918
311,466.768,1,0.0553633217993079,0.0002569892960856,0.0021423919377506,CA-2017-142902,FUR-CH-10004086
313,6.264,1,0.1935483870967742,3.448781730282936e-06,0.1596424010217113,CA-2017-142902,OFF-LA-10000634
315,178.384,1,0.1666666666666666,9.821319926162057e-05,0.0056058839357789,CA-2015-167850,TEC-PH-10002398
316,15.552,1,0.125,8.562492571736942e-06,0.0643004115226337,CA-2015-167850,OFF-PA-10001937
318,135.882,1,0.0294117647058823,7.481279678708587e-05,0.007359326474441,CA-2015-164973,FUR-CH-10002602
320,275.94,1,0.3260869565217391,0.0001519247813943,0.0036239762267159,CA-2015-164973,TEC-PH-10004093
321,360.0,1,0.1904761904761904,0.0001982058465679,0.0027777777777777,CA-2015-164973,TEC-AC-10000892
323,7.16,1,0.0558659217877095,3.942094059518809e-06,0.1396648044692737,CA-2015-156601,OFF-FA-10000624
324,251.52,1,0.2285714285714285,0.0001384798181354,0.0039758269720101,CA-2017-162138,OFF-BI-10004593
325,99.99,1,0.0357142857142857,5.5051673884257775e-05,0.01000100010001,CA-2017-162138,TEC-AC-10001908
326,15.992,1,0.1111111111111111,8.804744161986704e-06,0.0625312656328164,CA-2018-153339,FUR-FU-10001967
327,290.898,1,0.0849056603773585,0.0001601602343192,0.0034376310596841,US-2017-141544,TEC-PH-10003645
330,100.24,1,0.238095238095238,5.518931683326332e-05,0.0099760574620909,US-2017-141544,OFF-LA-10001074
331,37.764,1,0.0483870967741935,2.079179330498161e-05,0.0264802457366804,US-2017-141544,OFF-BI-10001524
332,82.8,1,0.0512820512820512,4.55873447106365e-05,0.0120772946859903,US-2017-150147,TEC-PH-10004614
333,20.724,1,0.24,1.141004990076366e-05,0.0482532329666087,US-2017-150147,OFF-BI-10001153
334,4.896,1,0.1184210526315789,2.695599513324593e-06,0.2042483660130719,US-2017-150147,OFF-BI-10001982
335,4.752,1,0.0310077519379844,2.616317174697399e-06,0.2104377104377104,CA-2016-137946,OFF-BI-10001922
337,14.368,1,0.1904761904761904,7.910615565246683e-06,0.0695991091314031,CA-2016-137946,OFF-BI-10004140
338,7.712,1,0.0958083832335329,4.246009690923052e-06,0.1296680497925311,CA-2015-129924,OFF-BI-10003314
341,17.856,1,0.1509433962264151,9.831009989772049e-06,0.0560035842293906,CA-2015-122336,OFF-AR-10000122
342,509.97,1,0.1648351648351648,0.0002807750988174,0.0019608996607643,CA-2015-122336,OFF-BI-10003656
343,30.992,1,0.3333333333333333,1.7063321102319402e-05,0.032266391326794,CA-2015-122336,OFF-FA-10002780
345,88.8,1,0.1860465116279069,4.889077548676958e-05,0.0112612612612612,US-2016-120712,OFF-ST-10000107
346,47.976,1,0.1411764705882353,2.6414232485960108e-05,0.0208437552109388,CA-2018-169901,TEC-PH-10002293
348,24.56,1,0.125,1.352204331030474e-05,0.0407166123778501,CA-2018-134306,OFF-PA-10000249
350,6.79,1,0.0704225352112676,3.7383824949906015e-06,0.1472754050073637,CA-2017-129714,TEC-AC-10000290
351,24.56,1,0.011396392132406,1.352204331030474e-05,0.0407166123778501,CA-2017-129714,OFF-PA-10001970
352,3.048,1,0.0727272727272727,1.6781428342756046e-06,0.3280839895013123,CA-2017-129714,OFF-BI-10002160
353,49.12,1,0.022792784264812,2.704408662060948e-05,0.020358306188925,CA-2017-129714,OFF-PA-10001970
355,388.704,1,0.5150214592274678,0.000214009459401,0.0025726516835432,CA-2017-138520,FUR-BO-10002268
359,36.24,1,0.217391304347826,1.9952721887843805e-05,0.0275938189845474,CA-2017-130001,OFF-PA-10002666
363,488.646,1,0.0813253012048192,0.000269034705839,0.0020464712695898,CA-2018-144904,FUR-CH-10000785
364,5.56,1,0.0641025641025641,3.0611791858833205e-06,0.1798561151079137,CA-2018-144904,OFF-AR-10003732
365,47.12,1,0.1990049751243781,2.594294302856512e-05,0.0212224108658743,CA-2018-144904,FUR-FU-10000023
367,23.2,1,0.2298850574712643,1.2773265667714576e-05,0.043103448275862,CA-2017-155516,OFF-BI-10002412
368,7.36,1,0.091743119266055,4.052208418723245e-06,0.1358695652173913,CA-2017-155516,OFF-SU-10001225
369,104.79,1,0.2966101694915254,5.7694418505164246e-05,0.0095428953144384,CA-2017-155516,OFF-ST-10002406
371,25.92,1,0.1869158878504673,1.4270820952894909e-05,0.0385802469135802,CA-2018-104745,OFF-PA-10002036
372,53.424,1,0.2033898305084745,2.9413747630688943e-05,0.0187181790955375,CA-2018-104745,OFF-ST-10002205
373,8.16,1,0.1973684210526315,4.492665855540989e-06,0.1225490196078431,US-2015-119137,OFF-BI-10001982
375,9.24,1,0.0404040404040404,5.087283395244944e-06,0.1082251082251082,US-2015-119137,OFF-AR-10000658
376,479.04,1,0.32,0.0002637459131664,0.0020875083500334,US-2015-119137,TEC-AC-10002076
377,99.136,1,0.1126760563380281,5.458148557045484e-05,0.0100871530019367,US-2017-134656,OFF-PA-10003039
379,8.652,1,0.0241935483870967,4.7635471791839005e-06,0.1155802126675913,CA-2016-130792,OFF-AP-10000696
380,23.832,1,0.2105263157894737,1.3121227042800596e-05,0.0419603893924135,CA-2016-130792,OFF-ST-10003327
382,50.96,1,0.7000000000000001,2.805713872529029e-05,0.0196232339089481,CA-2017-134775,OFF-PA-10004734
384,41.9,1,0.1666666666666666,2.306895825332934e-05,0.0238663484486873,CA-2016-125395,TEC-AC-10004708
386,83.976,1,0.1666666666666666,4.623481714275859e-05,0.0119081642374011,US-2016-168935,TEC-AC-10002335
387,482.34,1,0.6666666666666666,0.0002655628000933,0.0020732263548534,CA-2016-122756,TEC-MA-10001681
388,2.96,1,0.0273972602739726,1.6296925162256528e-06,0.3378378378378378,CA-2016-122756,FUR-FU-10001935
389,2.624,1,0.0217391304347826,1.4447003927622003e-06,0.3810975609756097,CA-2015-115973,OFF-AR-10004757
391,39.98,1,0.1923076923076923,2.201186040496676e-05,0.0250125062531265,CA-2018-101798,TEC-AC-10001998
392,246.384,1,0.0555555555555555,0.0001356520813911,0.0040587051107214,US-2015-135972,TEC-PH-10003012
394,12.462,1,0.0233463035019455,6.861225722028407e-06,0.0802439415824105,US-2015-134971,OFF-BI-10003982
395,75.792,1,0.1132075471698113,4.172893756411307e-05,0.0131940046442896,CA-2018-102946,OFF-BI-10004492
396,49.96,1,0.144927536231884,2.7506566929268112e-05,0.0200160128102481,CA-2018-165603,OFF-ST-10000798
397,12.96,1,0.3999999999999999,7.135410476447453e-06,0.0771604938271604,CA-2018-165603,OFF-PA-10002552
399,35.952,1,0.2,1.9794157210589413e-05,0.0278148642634623,CA-2017-108987,OFF-ST-10001580
402,57.584,1,0.064,3.170412630214122e-05,0.0173659349819394,CA-2017-108987,TEC-AC-10000158
403,9.568,1,0.1666666666666666,5.267870944340218e-06,0.104515050167224,CA-2015-113166,OFF-PA-10001947
405,35.91,1,0.1530612244897959,1.977103319515648e-05,0.0278473962684489,CA-2018-117933,OFF-AP-10004249
406,179.95,1,0.1999999999999999,9.907539469419128e-05,0.0055570991942206,CA-2018-117457,TEC-AC-10000158
411,28.35,1,0.36,1.5608710417228805e-05,0.0352733686067019,CA-2018-117457,OFF-LA-10003766
